-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1039,1039,1039,-1,-1,-1,-1,1039,-1,-1,-1,-1,1039,-1,1039,1039,1039,1039,1039,1039,1039,-1,-1,-1,-1,-1,-1
-1,1039,1039,1039,-1,-1,-1,-1,-1,-1,1039,1039,1039,1039,1039,1039,-1,-1,-1,-1,-1,-1,-1,1039,1039,1039,1039,1039,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,1039,-1
-1,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,1039,-1
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,1039,1039
-1,1039,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,1039
-1,1039,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
-1,1039,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,-1,-1,-1,-1,1039,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,-1,-1,-1,1039,-1,-1,1039,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,1039,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,1039,1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039
1039,1039,-1,1039,-1,-1,-1,-1,1039,1039,1039,1039,1039,1039,-1,-1,1039,1039,1039,-1,-1,-1,1039,-1,-1,-1,-1,1039,1039,1039
1039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1039,1039,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,1039
1039,-1,-1,-1,-1,-1,-1,-1,1039,1039,1039,1039,1039,1039,-1,1039,1039,1039,1039,1039,-1,1039,-1,-1,-1,1039,1039,1039,1039,1039
1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039
